Key,Hidden_Gem_Score,IMDb_Score,Rotten_Tomatoes_Score,Metacritic_Score,Title,Release Date,Box_Office_Earnings
8298,28.0,64.0,60.0,45.0,The Sum of All Fears,2002-05-31,118907036.0
8299,46.0,59.0,52.0,52.0,The Sun Is Also a Star,2019-05-17,4950029.0
8301,58.0,69.0,78.0,63.0,The Suspect,2014-01-10,218693.0
8303,26.0,61.0,46.0,48.0,The Sweeney,2013-03-01,26650.0
8304,18.0,52.0,26.0,32.0,The Sweetest Thing,2002-04-12,24718164.0
8307,27.0,61.0,52.0,52.0,The Switch,2010-08-20,27779426.0
8308,28.0,64.0,51.0,55.0,The Taking of Pelham 123,2009-06-12,65452312.0
8309,28.0,61.0,57.0,53.0,The Tale of Despereaux,2008-12-19,50877145.0
8319,78.0,58.0,71.0,66.0,The Tenth Man,2016-02-11,63564.0
8320,32.0,74.0,61.0,55.0,The Terminal,2004-06-18,77872883.0
8321,32.0,74.0,61.0,55.0,The Terminal,2004-06-18,77872883.0
8324,40.0,75.0,89.0,78.0,The Texas Chainsaw Massacre,1974-10-11,30859000.0
8325,23.0,62.0,37.0,38.0,The Texas Chainsaw Massacre,2003-10-17,80571655.0
8326,17.0,58.0,13.0,30.0,The Texas Chainsaw Massacre: The Beginning,2006-10-06,39517763.0
8327,38.0,77.0,80.0,72.0,The Theory of Everything,2014-11-26,35893537.0
8329,39.0,68.0,67.0,75.0,The Thieves,2012-07-25,685839.0
8330,39.0,76.0,80.0,78.0,The Thin Red Line,1999-01-15,36400491.0
8331,24.0,62.0,34.0,49.0,The Thing,2011-10-14,16928670.0
8334,23.0,71.0,30.0,36.0,The Thirteenth Floor,1999-05-28,11916661.0
8337,20.0,57.0,26.0,35.0,The Three Musketeers,2011-10-21,20374484.0
8338,80.0,60.0,78.0,66.0,The Tiger Hunter,2017-09-22,62398.0
8339,22.0,60.0,29.0,42.0,The Time Machine,2002-03-08,56832494.0
8344,29.0,58.0,56.0,61.0,The To Do List,2013-07-26,3491669.0
8345,19.0,60.0,20.0,37.0,The Tourist,2010-12-10,67631157.0
8348,35.0,70.0,69.0,69.0,The Towering Inferno,1974-12-14,116000000.0
8349,40.0,75.0,92.0,74.0,The Town,2010-09-17,92186262.0
8352,29.0,68.0,54.0,51.0,The Transporter,2002-10-11,25296447.0
8353,17.0,52.0,16.0,32.0,The Transporter Refueled,2015-09-04,16029670.0
8359,61.0,66.0,72.0,58.0,The Tree,2010-08-11,71158.0
8366,44.0,81.0,95.0,90.0,The Truman Show,1998-06-05,125618201.0
8371,18.0,54.0,21.0,30.0,The Tuxedo,2002-09-27,50547998.0
8374,20.0,49.0,25.0,45.0,The Twilight Saga: Breaking Dawn: Part 1,2011-11-18,281287133.0
8375,26.0,55.0,49.0,52.0,The Twilight Saga: Breaking Dawn: Part 2,2012-11-16,292324737.0
8376,26.0,50.0,48.0,58.0,The Twilight Saga: Eclipse,2010-06-30,300531751.0
8377,20.0,47.0,28.0,44.0,The Twilight Saga: New Moon,2009-11-20,297816253.0
8381,18.0,64.0,14.0,28.0,The Ugly Truth,2009-07-24,88915214.0
8385,44.0,78.0,99.0,86.0,The Umbrellas of Cherbourg,1964-12-16,28030.0
8387,15.0,48.0,10.0,30.0,The Unborn,2009-01-09,42670410.0
8391,23.0,63.0,32.0,43.0,The Uninvited,2009-01-30,28596818.0
8394,67.0,71.0,82.0,69.0,The Unknown Known,2014-01-16,276497.0
8398,40.0,79.0,83.0,79.0,The Untouchables,1987-06-03,76270454.0
8399,42.0,85.0,89.0,77.0,The Usual Suspects,1995-08-16,23341568.0
8407,36.0,67.0,85.0,64.0,The Villainess,2017-06-08,27741.0
8412,31.0,62.0,68.0,55.0,The Visit,2015-09-11,65206105.0
8414,38.0,73.0,83.0,70.0,The Walk,2015-10-09,10137502.0
8416,31.0,60.0,70.0,57.0,The Wandering Earth,2019-02-05,5971413.0
8418,39.0,69.0,85.0,79.0,The War of the Roses,1989-12-08,86888546.0
8420,39.0,76.0,90.0,65.0,The Warriors,1979-02-09,22490039.0
8421,18.0,57.0,16.0,36.0,The Watch,2012-07-27,35353000.0
8422,30.0,70.0,62.0,50.0,The Water Diviner,2014-12-26,4196641.0
8427,35.0,73.0,74.0,66.0,The Way Back,2011-01-21,2701859.0
8428,41.0,79.0,93.0,71.0,The Way He Looks,2014-11-07,101451.0
8430,38.0,74.0,84.0,68.0,The Way Way Back,2013-07-26,21506546.0
8432,18.0,62.0,11.0,32.0,The Wedding Date,2005-02-04,31726995.0
8436,22.0,66.0,29.0,35.0,The Wedding Ringer,2015-01-16,64460211.0
8437,33.0,68.0,69.0,59.0,The Wedding Singer,1998-02-13,80245725.0
8440,34.0,71.0,75.0,59.0,The Whistleblower,2011-10-27,1124966.0
8442,56.0,66.0,67.0,61.0,The White Crow,2019-03-22,1828784.0
8446,26.0,67.0,44.0,47.0,The Whole Nine Yards,2000-02-18,57262492.0
8451,41.0,78.0,88.0,83.0,The Wind Rises,2014-02-21,5209580.0
8455,40.0,69.0,90.0,83.0,The Witch,2016-02-19,25138705.0
8459,40.0,69.0,93.0,78.0,The Witches,1990-08-24,10360553.0
8460,45.0,80.0,98.0,92.0,The Wizard of Oz,1939-08-25,24438411.0
8462,39.0,82.0,79.0,75.0,The Wolf of Wall Street,2013-12-25,116900694.0
8463,22.0,58.0,34.0,43.0,The Wolfman,2010-02-12,61979680.0
8465,32.0,64.0,67.0,62.0,The Woman in Black,2012-02-03,54333290.0
8466,19.0,48.0,23.0,42.0,The Woman in Black 2: Angel of Death,2015-01-02,26501323.0
8468,15.0,50.0,14.0,27.0,The Women,2008-09-12,26902075.0
8471,22.0,70.0,24.0,37.0,The Words,2012-09-07,11494838.0
8476,40.0,70.0,89.0,81.0,The Worlds End,2013-08-23,26004851.0
8479,22.0,60.0,36.0,39.0,The Wraith,1986-11-21,3500000.0
8480,43.0,79.0,98.0,80.0,The Wrestler,2009-01-30,26238243.0
8481,32.0,58.0,75.0,61.0,The Wretched,2020-05-01,1814193.0
8484,23.0,59.0,31.0,47.0,The X-Files: I Want to Believe,2008-07-25,20982478.0
8490,35.0,73.0,76.0,64.0,The Young Victoria,2010-01-08,11001272.0
8491,32.0,70.0,64.0,57.0,The Zookeepers Wife,2017-04-07,17571660.0
8492,39.0,68.0,90.0,76.0,Their Finest,2017-04-07,3603484.0
8493,40.0,70.0,93.0,74.0,Thelma,2017-09-15,147391.0
8494,64.0,53.0,59.0,57.0,Them That Follow,2019-08-02,159218.0
8499,44.0,82.0,91.0,93.0,There Will Be Blood,2008-01-25,40222514.0
8500,37.0,71.0,83.0,69.0,Theres Something About Mary,1998-07-15,176484651.0
8503,46.0,83.0,99.0,91.0,They Shall Not Grow Old,2019-02-01,17956913.0
8509,28.0,65.0,54.0,51.0,Think Like a Man,2012-04-20,91547205.0
8511,21.0,63.0,25.0,38.0,Third Person,2014-11-14,1021398.0
8512,37.0,71.0,80.0,73.0,Thirst,2009-04-30,318574.0
8513,36.0,68.0,81.0,70.0,Thirteen,2003-09-19,4601043.0
8515,37.0,63.0,55.0,63.0,This Christmas,2007-11-21,49121934.0
8517,82.0,64.0,97.0,85.0,This Evening,2018-09-14,112282.0
8518,29.0,62.0,51.0,59.0,This Is 40,2012-12-21,67544505.0
8520,36.0,66.0,83.0,67.0,This Is the End,2013-06-12,101470202.0
8522,26.0,66.0,44.0,44.0,This Is Where I Leave You,2014-09-19,34296320.0
8523,20.0,63.0,26.0,31.0,This Means War,2012-02-17,54760791.0
8533,31.0,69.0,66.0,54.0,Thor: The Dark World,2013-11-08,206362140.0
8534,38.0,67.0,87.0,75.0,Thoroughbreds,2018-03-09,3072605.0
8540,43.0,81.0,90.0,88.0,"Three Billboards Outside Ebbing, Missouri",2017-12-01,54513740.0
8543,42.0,76.0,97.0,81.0,Three Identical Strangers,2018-11-30,12320845.0
8547,49.0,62.0,73.0,47.0,Thunder and the House Of Magic,2015-12-25,4091.0
8549,38.0,67.0,86.0,75.0,THX 1138,1971-03-11,2437000.0
8552,32.0,70.0,67.0,55.0,Tie Me Up! Tie Me Down!,1990-01-22,4087361.0
8556,45.0,78.0,97.0,94.0,Tiger,2001-01-12,128078872.0
8565,61.0,69.0,64.0,60.0,Time and Tide,2000-10-19,10770.0
8567,76.0,71.0,98.0,72.0,Time Is Illmatic,2014-10-03,164540.0
8568,70.0,74.0,97.0,88.0,Time Out,2001-11-14,448542.0
8576,40.0,71.0,83.0,85.0,"Tinker, Tailor, Soldier, Spy",2012-01-06,24149393.0
8579,40.0,78.0,89.0,75.0,Titanic,1997-12-19,659363944.0
8588,27.0,63.0,46.0,54.0,To Rome with Love,2012-07-06,16685867.0
8621,27.0,63.0,51.0,48.0,Tomb Raider,2018-03-16,58250803.0
8623,30.0,62.0,64.0,54.0,Tomorrow When the War Began,2012-02-24,4936.0
8626,90.0,74.0,97.0,82.0,Toni Morrison: The Pieces I Am,2019-06-21,903018.0
8641,29.0,69.0,54.0,50.0,Top Gun,1986-05-16,179800601.0
8645,18.0,41.0,23.0,41.0,Torque,2004-01-16,21215059.0
8646,61.0,67.0,74.0,58.0,Tortilla Soup,2001-08-31,4467615.0
8648,23.0,63.0,31.0,43.0,Total Recall,2012-08-03,58877969.0
8649,36.0,75.0,82.0,57.0,Total Recall,1990-06-01,119412921.0
8652,69.0,59.0,59.0,65.0,Touch Me Not,2018-10-31,13782.0
8654,31.0,62.0,68.0,59.0,Tower Heist,2011-11-04,78046570.0
8660,42.0,76.0,93.0,86.0,Traffic,2001-01-05,124115725.0
8662,21.0,60.0,27.0,37.0,Traffik,2018-04-20,9186156.0
8670,28.0,72.0,57.0,38.0,Trailer Park Boys: The Movie,2006-10-06,3860678.0
8672,40.0,76.0,94.0,72.0,Train to Busan,2016-07-20,2129768.0
8673,36.0,77.0,73.0,69.0,Training Day,2001-10-05,76631907.0
8674,42.0,81.0,91.0,83.0,Trainspotting,1996-08-09,16491080.0
8675,37.0,62.0,84.0,75.0,Trainwreck,2015-07-17,110212700.0
8678,21.0,63.0,19.0,42.0,Transcendence,2014-04-18,23022309.0
8681,31.0,70.0,58.0,61.0,Transformers,2007-07-03,319246193.0
8684,17.0,56.0,17.0,32.0,Transformers: Age of Extinction,2014-06-27,245439076.0
8686,23.0,62.0,35.0,42.0,Transformers: Dark of the Moon,2011-06-29,352390543.0
8687,19.0,60.0,20.0,35.0,Transformers: Revenge of the Fallen,2009-06-24,402111870.0
8688,16.0,52.0,15.0,27.0,Transformers: The Last Knight,2017-06-21,130168683.0
8691,25.0,61.0,40.0,51.0,Transporter 3,2008-11-26,31715062.0
8693,31.0,72.0,66.0,50.0,Trash,2015-10-09,17484.0
8705,62.0,69.0,61.0,51.0,Trial by Fire,2019-05-17,148504.0
8716,28.0,63.0,54.0,52.0,Triple Nine,2016-02-26,12639297.0
8717,32.0,56.0,69.0,60.0,Triple Threat,2019-03-29,76289.0
8721,42.0,76.0,87.0,88.0,Trois Couleurs - Blanc,1994-06-10,1237219.0
8722,44.0,79.0,98.0,85.0,Trois Couleurs - Bleu,1993-09-08,1324974.0
8723,47.0,81.0,100.0,100.0,Trois Couleurs - Rouge,1994-11-23,3581969.0
8724,35.0,70.0,81.0,61.0,Trollhunter,2010-10-29,253444.0
8726,32.0,65.0,75.0,55.0,Trolls,2016-11-04,153707064.0
8728,88.0,73.0,96.0,80.0,Trophy,2017-09-08,21439.0
8729,29.0,68.0,51.0,58.0,Trouble with the Curve,2012-09-21,35763137.0
8730,30.0,73.0,54.0,56.0,Troy,2004-05-14,133378256.0
8731,30.0,73.0,54.0,56.0,Troy,2004-05-14,133378256.0
8733,42.0,76.0,95.0,80.0,True Grit,2010-12-22,171243005.0
8734,46.0,60.0,79.0,75.0,True History of the Kelly Gang,2020-04-24,33817.0
8735,34.0,72.0,71.0,63.0,True Lies,1994-07-15,146282411.0
8737,39.0,79.0,93.0,59.0,True Romance,1993-09-10,12281551.0
8738,26.0,63.0,45.0,50.0,True Story,2015-04-17,4719695.0
8745,35.0,75.0,74.0,60.0,Trumbo,2015-11-27,7857741.0
8746,83.0,75.0,84.0,71.0,Trumbo,2008-06-27,109057.0
8748,35.0,69.0,79.0,60.0,Trust,2011-04-28,120016.0
8749,17.0,52.0,16.0,35.0,Truth or Dare: Extended Directors Cut,2018-04-13,41411015.0
8750,37.0,72.0,82.0,70.0,Tsotsi,2006-03-31,2912606.0
8755,38.0,75.0,85.0,65.0,Tucker and Dale vs. Evil,2010-12-09,223838.0
8756,66.0,69.0,74.0,81.0,"Tuesday, After Christmas",2011-05-25,27813.0
8757,18.0,62.0,10.0,38.0,Tulip Fever,2017-09-01,2455635.0
8758,39.0,70.0,87.0,75.0,Tully,2018-05-04,9369755.0
8763,31.0,64.0,67.0,58.0,Turbo,2013-07-17,83028128.0
8766,18.0,54.0,18.0,36.0,Turistas,2006-12-01,7027762.0
8775,21.0,74.0,17.0,34.0,Twice Born,2013-12-06,18295.0
8777,26.0,52.0,49.0,56.0,Twilight,2008-11-21,193962473.0
8780,30.0,73.0,64.0,45.0,Twin Peaks: Fire Walk With Me,1992-08-28,4160851.0
8783,13.0,53.0,1.0,26.0,Twisted,2004-02-27,25198598.0
8784,32.0,64.0,59.0,68.0,Twister,1996-05-10,241721524.0
8786,35.0,71.0,78.0,63.0,Two Brothers,2004-06-25,19176754.0
8790,25.0,64.0,38.0,45.0,Two Night Stand,2014-09-26,18612.0
8791,24.0,61.0,42.0,42.0,Two Weeks Notice,2002-12-20,93354851.0
8795,23.0,66.0,25.0,47.0,U.S. Marshals,1998-03-06,57167405.0
8796,32.0,66.0,67.0,62.0,U-571,2000-04-21,77122415.0
8823,12.0,45.0,8.0,18.0,Ultraviolet,2006-03-03,18535812.0
8827,35.0,62.0,76.0,62.0,Una,2017-09-01,22815.0
8829,21.0,53.0,29.0,43.0,Unaccompanied Minors,2006-12-08,16655224.0
8836,30.0,72.0,51.0,59.0,Unbroken,2014-12-25,115637895.0
8839,30.0,70.0,61.0,51.0,Uncle Buck,1989-08-16,66758538.0
8842,43.0,74.0,92.0,91.0,Uncut Gems,2019-12-25,50023780.0
8843,57.0,77.0,96.0,71.0,Undefeated,2012-08-03,562218.0
8845,26.0,65.0,49.0,43.0,Under Suspicion,2000-11-15,260562.0
8847,42.0,69.0,99.0,83.0,Under the Shadow,2016-10-07,31900.0
8848,31.0,65.0,59.0,60.0,Under the Silver Lake,2019-04-19,46083.0
8852,56.0,68.0,64.0,50.0,Undercover Kitty,2001-12-06,266959.0
8855,24.0,70.0,31.0,42.0,Underworld,2003-09-19,51970690.0
8856,21.0,64.0,26.0,39.0,Underworld: Awakening,2012-01-20,62321039.0
8857,17.0,58.0,21.0,23.0,Underworld: Blood Wars,2017-01-06,30353973.0
8858,20.0,67.0,17.0,36.0,Underworld: Evolution,2006-01-20,62318875.0
8859,23.0,66.0,29.0,44.0,Underworld: Rise of the Lycans,2009-01-23,45802315.0
8860,28.0,62.0,48.0,58.0,Undisputed,2002-08-23,12764657.0
8866,16.0,54.0,10.0,32.0,Unfinished Business,2015-03-06,10219501.0
8867,46.0,70.0,65.0,57.0,Unfinished Song,2013-02-22,1702668.0
8868,21.0,51.0,28.0,45.0,Unforgettable,2017-04-21,11368012.0
8869,44.0,82.0,96.0,85.0,Unforgiven,1992-08-07,101157447.0
8871,29.0,59.0,60.0,53.0,Unfriended: Dark Web,2018-07-20,8866745.0
8875,27.0,50.0,56.0,58.0,Universal Soldier: Day of Reckoning,2012-10-25,5460.0
8876,30.0,68.0,55.0,56.0,Unknown,2011-02-18,63686397.0
8885,37.0,68.0,87.0,69.0,Unstoppable,2010-11-12,81562942.0
8887,37.0,68.0,87.0,69.0,Unstoppable,2010-11-12,81562942.0
8891,18.0,62.0,16.0,32.0,Untraceable,2008-01-25,28687835.0
8892,79.0,69.0,83.0,78.0,Up and Down,2004-09-16,245127.0
8893,41.0,74.0,90.0,83.0,Up in the Air,2009-12-23,83823381.0
8895,38.0,75.0,88.0,67.0,Upgrade,2018-06-01,11977130.0
8900,19.0,56.0,21.0,35.0,Urban Legend,1998-09-25,38072438.0
8905,40.0,68.0,93.0,81.0,Us,2019-03-22,175084580.0
8917,36.0,82.0,73.0,62.0,V for Vendetta,2006-03-17,70511035.0
8919,29.0,62.0,55.0,54.0,Vacancy,2007-04-20,19363565.0
8920,20.0,61.0,27.0,34.0,Vacation,2015-07-29,58884188.0
8923,18.0,57.0,18.0,34.0,Valentines Day,2010-02-12,110485654.0
8925,27.0,65.0,47.0,51.0,Valerian and the City of a Thousand Planets,2017-07-21,41189488.0
8926,22.0,55.0,32.0,45.0,Valiant,2005-08-19,19478106.0
8927,31.0,71.0,62.0,56.0,Valkyrie,2008-12-25,83077833.0
8929,17.0,55.0,16.0,31.0,Vampire Academy,2014-02-07,7791979.0
8932,24.0,62.0,41.0,42.0,Vampires,1998-10-30,20308772.0
8936,18.0,64.0,18.0,26.0,Van Wilder: Party Liaison,2002-04-05,21305259.0
8937,26.0,69.0,42.0,45.0,Vanilla Sky,2001-12-14,100618344.0
8938,27.0,62.0,50.0,53.0,Vanity Fair,2004-09-01,16136476.0
8939,23.0,66.0,34.0,40.0,Vantage Point,2008-02-22,72266306.0
8945,32.0,70.0,58.0,65.0,Velvet Goldmine,1998-10-23,1053788.0
8947,22.0,67.0,30.0,35.0,Venom,2018-10-05,213515506.0
8957,33.0,72.0,65.0,61.0,Vice,2018-12-25,47836282.0
8959,37.0,71.0,81.0,70.0,Vicky Cristina Barcelona,2008-08-15,23216709.0
8961,33.0,60.0,100.0,36.0,Victor Frankenstein,2015-11-25,5775076.0
8987,80.0,62.0,86.0,65.0,Viva Riva!,2011-09-07,61759.0
8997,42.0,76.0,91.0,84.0,Volver,2007-01-26,12899867.0
8999,31.0,59.0,61.0,67.0,Vox Lux,2018-12-20,727119.0
9002,72.0,63.0,57.0,52.0,Vulgaria,2012-08-09,59059.0
9004,19.0,63.0,12.0,37.0,W.E.,2012-01-20,583455.0
9007,42.0,75.0,99.0,81.0,Wadjda,2013-05-16,1347747.0
9010,41.0,75.0,90.0,81.0,Waiting for Superman,2010-10-29,6417135.0
9013,33.0,63.0,72.0,62.0,Wakefield,2017-05-19,262599.0
9017,16.0,60.0,12.0,25.0,Walk of Shame,2014-05-01,59209.0
9018,39.0,78.0,82.0,72.0,Walk the Line,2005-11-18,119519402.0
9020,22.0,63.0,26.0,44.0,Walking Tall,2004-04-02,46437717.0
9021,19.0,52.0,23.0,37.0,Walking with Dinosaurs,2013-12-20,36076121.0
9026,35.0,74.0,79.0,56.0,Wall Street,1987-12-11,43848069.0
9034,34.0,67.0,72.0,64.0,Wanted,2008-06-27,134508551.0
9038,42.0,74.0,94.0,82.0,War for the Planet of the Apes,2017-07-14,146880162.0
9039,36.0,72.0,74.0,72.0,War Horse,2011-12-25,79884879.0
9041,35.0,65.0,75.0,73.0,War of the Worlds (2005),2005-06-29,234280354.0
9043,21.0,65.0,34.0,26.0,War Room,2015-08-28,67790117.0
9045,35.0,68.0,81.0,60.0,Warm Bodies,2013-02-01,66380662.0
9046,39.0,82.0,83.0,71.0,Warrior,2011-09-09,13657115.0
9048,60.0,63.0,68.0,54.0,Warriors of Heaven and Earth,2003-09-23,82936.0
9050,51.0,79.0,100.0,78.0,Waste Land,2011-01-21,187716.0
9052,33.0,76.0,65.0,56.0,Watchmen,2009-03-06,107509799.0
9055,27.0,62.0,46.0,56.0,Waterworld,1995-07-28,88246220.0
9057,40.0,76.0,84.0,80.0,Waves,2019-11-15,1658790.0
9059,35.0,70.0,84.0,57.0,Waynes World,1992-02-14,121697323.0
9060,30.0,62.0,60.0,60.0,Waynes World 2,1993-12-10,48197805.0
9061,29.0,71.0,48.0,53.0,We are,2006-12-22,43545364.0
9062,29.0,71.0,48.0,53.0,We Are Marshall,2006-12-22,43545364.0
9065,25.0,62.0,39.0,46.0,We Are Your Friends,2015-08-28,3591417.0
9071,36.0,75.0,75.0,68.0,We Need to Talk About Kevin,2011-10-21,1738692.0
9073,31.0,68.0,57.0,59.0,We Own the Night,2007-10-12,28563179.0
9076,71.0,69.0,92.0,82.0,We the Animals,2018-08-17,400961.0
9077,33.0,72.0,63.0,65.0,We Were Soldiers,2002-03-01,78122718.0
9079,35.0,69.0,76.0,64.0,Wedding Crashers,2005-07-15,209255921.0
9089,21.0,55.0,23.0,46.0,Welcome Home Roscoe Jenkins,2008-02-08,42436517.0
9090,23.0,62.0,34.0,40.0,Welcome to Marwen,2018-12-21,10763520.0
9095,26.0,61.0,48.0,49.0,Welcome to the Punch,2013-03-15,9747.0
9102,42.0,77.0,96.0,76.0,Were Lalaloopsy,2015-02-13,3469224.0
9103,27.0,70.0,48.0,44.0,Were the Millers,2013-08-07,150394119.0
9107,84.0,75.0,94.0,80.0,Western Stars,2019-10-25,1581681.0
9111,38.0,58.0,91.0,77.0,Wetlands,2013-08-22,59478.0
9113,22.0,58.0,35.0,41.0,What a Girl Wants,2003-04-04,36105433.0
9122,28.0,71.0,54.0,44.0,What Dreams May Come,1998-10-02,55382927.0
9128,33.0,68.0,74.0,59.0,What If,2014-08-15,3493000.0
9131,27.0,66.0,47.0,51.0,What Lies Beneath,2000-07-21,155464351.0
9132,24.0,53.0,42.0,49.0,What Men Want,2019-02-08,54611903.0
9135,69.0,66.0,86.0,69.0,What They Had,2018-11-29,260136.0
9136,60.0,68.0,50.0,47.0,What to Do in Case of Fire,2002-01-31,33545.0
9137,20.0,57.0,23.0,41.0,What to Expect When Youre Expecting,2012-05-18,41152203.0
9141,27.0,64.0,54.0,47.0,What Women Want,2000-12-15,182811707.0
9144,28.0,71.0,50.0,45.0,Whatever Works,2009-07-03,5306706.0
9145,40.0,78.0,90.0,73.0,Whats Eating Gilbert Grape,1994-03-04,10032765.0
9146,27.0,64.0,54.0,47.0,Whats New Scooby-Doo?,2000-12-15,182811707.0
9147,17.0,55.0,10.0,37.0,Whats the Worst That Could Happen?,2001-06-01,32269834.0
9148,27.0,64.0,54.0,47.0,Whats Up?,2000-12-15,182811707.0
9154,14.0,51.0,9.0,27.0,When a Stranger Calls,2006-02-03,47860214.0
9161,40.0,77.0,91.0,72.0,When Marnie Was There,2015-08-07,561085.0
9164,21.0,67.0,20.0,41.0,When the Game Stands Tall,2014-08-22,30127963.0
9170,35.0,67.0,73.0,71.0,Where the Wild Things Are,2009-10-16,77233467.0
9175,32.0,66.0,68.0,57.0,Whiskey Tango Foxtrot,2016-03-04,23083334.0
9178,41.0,79.0,94.0,75.0,Whisper of the Heart,1996-12-13,498156.0
9181,30.0,65.0,57.0,59.0,White Boy Rick,2018-09-14,24011188.0
9182,19.0,56.0,15.0,41.0,White Chicks,2004-06-23,70831760.0
9183,35.0,76.0,77.0,56.0,White Christmas,1954-11-15,928298.0
9186,34.0,57.0,71.0,65.0,White Girl,2016-12-01,200242.0
9188,28.0,64.0,51.0,52.0,White House Down,2013-06-28,73103784.0
9190,35.0,68.0,76.0,65.0,White Men Cant Jump,1992-03-27,76253806.0
9194,76.0,58.0,56.0,60.0,White Wedding,2009-04-29,11710.0
9201,29.0,66.0,52.0,59.0,Whos Afraid of the Wolf,1999-06-11,206040086.0
9202,29.0,66.0,52.0,59.0,Whos Next?,1999-06-11,206040086.0
9203,29.0,66.0,52.0,59.0,"Whos the Woman, Whos the Man",1999-06-11,206040086.0
9204,82.0,54.0,98.0,79.0,Whose Streets?,2017-08-11,182799.0
9206,27.0,59.0,48.0,54.0,Why Did I Get Married?,2007-10-12,55204525.0
9207,23.0,62.0,39.0,39.0,Why Him?,2016-12-23,60323786.0
9208,41.0,69.0,91.0,84.0,Widows,2018-11-16,42402632.0
9209,39.0,71.0,88.0,76.0,Wild,2014-12-19,37880356.0
9216,41.0,72.0,92.0,80.0,Wild Rose,2019-06-21,1635117.0
9217,24.0,68.0,33.0,41.0,Wild Target,2010-06-18,108589.0
9218,30.0,65.0,62.0,52.0,Wild Things,1998-03-20,30147739.0
9220,18.0,50.0,17.0,38.0,Wild Wild West,1999-06-30,113804681.0
9223,40.0,68.0,93.0,80.0,Wildlife,2019-01-01,1050616.0
9227,39.0,78.0,90.0,67.0,Willy Wonka and the Chocolate Factory,1971-06-30,526633.0
9228,30.0,63.0,61.0,59.0,Wimbledon,2004-09-17,17001133.0
9229,27.0,56.0,54.0,52.0,Win a Date with Tad Hamilton!,2004-01-23,17071962.0
9232,16.0,55.0,13.0,28.0,Winchester,2018-02-02,25091816.0
9233,66.0,64.0,50.0,57.0,Wind,1992-09-11,5519569.0
9234,40.0,77.0,88.0,73.0,Wind River,2017-08-18,33800859.0
9242,42.0,71.0,94.0,90.0,Winters Bone,2010-07-16,6531503.0
9243,18.0,62.0,13.0,31.0,Winters Tale,2014-02-14,12600231.0
9246,26.0,67.0,47.0,43.0,Wish I Was Here,2014-07-25,3591299.0
9248,56.0,59.0,72.0,60.0,Wish You,2013-06-07,46347.0
9254,17.0,59.0,14.0,29.0,Without a Paddle,2004-08-20,58169327.0
9260,54.0,67.0,67.0,58.0,Wolf Totem,2015-02-19,210591.0
9262,30.0,73.0,57.0,51.0,Woman in Gold,2015-04-10,33307793.0
9263,41.0,74.0,93.0,76.0,Womans Holes,2017-06-02,412815408.0
9264,42.0,76.0,90.0,85.0,Women on the Verge of a Nervous Breakdown,1988-11-11,7251740.0
9266,39.0,80.0,85.0,66.0,Wonder,2017-11-17,132422809.0
9267,23.0,59.0,34.0,45.0,Wonder Park,2019-03-15,45216793.0
9268,23.0,62.0,32.0,45.0,Wonder Wheel,2017-12-15,1404061.0
9269,41.0,74.0,93.0,76.0,Wonder Woman,2017-06-02,412815408.0
9272,36.0,62.0,68.0,71.0,Wonderstruck,2017-10-20,1060377.0
9273,44.0,84.0,97.0,85.0,Wont You Be My Neighbor?,2018-06-29,22835787.0
9281,32.0,59.0,67.0,66.0,World Trade Center,2006-08-09,70278893.0
9284,33.0,70.0,66.0,63.0,World War Z,2013-06-21,202359711.0
9286,33.0,70.0,66.0,63.0,Worlds Most Wanted,2013-06-21,202359711.0
9287,33.0,70.0,66.0,63.0,Worlds Oddest Animal Couples US,2013-06-21,202359711.0
9292,20.0,57.0,26.0,37.0,Wrath of the Titans,2012-03-30,83670083.0
9295,22.0,61.0,40.0,32.0,Wrong Turn,2003-05-30,15418790.0
9297,36.0,60.0,68.0,70.0,Wuthering Heights,2011-11-11,100915.0
9299,27.0,67.0,46.0,47.0,Wyatt Earp,1994-06-24,25052000.0
9302,28.0,69.0,47.0,52.0,X-Men: Apocalypse,2016-05-27,155442489.0
9304,26.0,59.0,48.0,48.0,xXx,2002-08-09,142109382.0
9305,17.0,45.0,17.0,37.0,XXX: State of the Union,2005-04-29,26873932.0
9306,23.0,52.0,44.0,42.0,xXx: The Return of Xander Cage,2017-01-20,44898413.0
9307,37.0,71.0,85.0,67.0,XXY,2008-05-02,48334.0
9314,16.0,49.0,14.0,34.0,Year One,2009-06-19,43337279.0
9319,27.0,68.0,46.0,46.0,Yes Man,2008-12-19,97690976.0
9321,31.0,68.0,64.0,55.0,Yesterday,2019-06-28,73286650.0
9324,16.0,46.0,12.0,35.0,Yogi Bear,2010-12-17,100246011.0
9338,24.0,55.0,37.0,54.0,You Dont Mess with the Zohan,2008-06-06,100018837.0
9345,40.0,68.0,89.0,84.0,You Were Never Really Here,2018-04-06,2528078.0
9346,27.0,63.0,46.0,51.0,You Will Meet a Tall Dark Stranger,2010-10-22,3248246.0
9348,35.0,62.0,80.0,71.0,Young Adult,2011-12-16,16311571.0
9349,34.0,67.0,73.0,63.0,Young and Beautiful,2014-04-25,61067.0
9355,19.0,55.0,27.0,31.0,Your Highness,2011-04-08,21596445.0
9357,44.0,84.0,98.0,79.0,Your Name,2017-04-07,5017246.0
